src,id,k,sStar,wtU,wtV,lenU,lenV
ctrnact,ctrnact-08_346c-4a_4k_4l3_5d_5f_6i-1,8,10,10,10,9.464102,9.464102
ctrnact,ctrnact-08_346c-4a_4k_5d2_5e_5f_6f_6i-1,8,10,10,10,9.464102,9.464102
ctrnact,ctrnact-08_346c-4a_4l_4m_5d3_6d_6i-1,8,10,10,10,9.464102,9.464102
ctrnact,ctrnact-08_346c-4a_4l_4m_5f3_6d_6i-1,8,10,10,10,9.464102,9.464102
ctrnact,ctrnact-08_346c-4a_4m_5c_5d3_6i_6j-1,8,11,11,11,9.928203,9.928203
ctrnact,ctrnact-08_346c-4a_4m_5e_5f3_6f_6i-1,8,10,10,10,9.464102,9.464102
ctrnact,ctrnact-08_346c-4c2_4l2_5e2_5f_6c-1,8,7,7,7,6.464102,6.464102
ctrnact,ctrnact-08_346c-4c_4f_4k2_4l_4m_5e2-1,8,10,10,10,9.464102,9.464102
ctrnact,ctrnact-08_346c-4c_4k2_5a_5e3_5f-1,8,10,10,10,9.464102,9.464102
ctrnact,ctrnact-08_346c-4c_4l2_4m2_5e3-1,8,10,10,10,9.196152,9.196152
ctrnact,ctrnact-08_34c-3a2_3b_4a2_4c_5c_6d-1,8,12,12,12,11.196152,11.196152
ctrnact,ctrnact-08_34c-3a2_3b_4a2_5e2_6f-1,8,10,4,10,3.732051,8.894106
ctrnact,ctrnact-08_34c-3a2_3b_4a_4c_5c_5d2-1,8,11,4,11,3.732051,10.137326
ctrnact,ctrnact-08_34c-3a2_3b_4a_4c_5d3-1,8,11,4,11,3.732051,10.464102
ctrnact,ctrnact-08_34c-3a2_4a2_4c2_5c_5d-1,8,11,4,11,3.732051,10.137326
ctrnact,ctrnact-08_34c-3a2_4a2_4c2_5c_5d-2,8,11,4,11,3.732051,10.137326
ctrnact,ctrnact-08_34c-3a2_4a2_4c2_5d2-2,8,11,4,11,3.732051,10.464102
ctrnact,ctrnact-08_34c-3a3_3b2_4a_4c_5c-1,8,12,4,12,3.732051,11.196152
ctrnact,ctrnact-08_34c-3a3_3b2_4a_4c_5d-1,8,13,4,13,3.732051,11.844072
ctrnact,ctrnact-08_34c-3a3_3b2_4a_5e_6a-1,8,12,12,12,11.196152,11.196152
ctrnact,ctrnact-08_34c-3a3_3b2_4c_5e_6a-1,8,12,12,12,11.196152,11.196152
ctrnact,ctrnact-08_34c-3a3_3b_4a2_4c2-1,8,13,4,13,3.732051,11.844072
ctrnact,ctrnact-08_34c-3a3_3b_4a_4c3-1,8,13,4,13,3.732051,11.844072
ctrnact,ctrnact-08_34c-3a3_3b_4c2_5f_6d-1,8,12,12,12,11.196152,11.196152
ctrnact,ctrnact-08_34c-3a3_4a_4c2_5c_5d-1,8,10,4,10,3.732051,9.464102
ctrnact,ctrnact-08_34c-3a3_4a_4c2_5d2-1,8,11,4,11,3.732051,10.137326
ctrnact,ctrnact-08_34c-3a4_4a_4c_5e_6a-1,8,11,11,11,10.196152,10.196152
ctrnact,ctrnact-08_34c-3a4_4c2_5e_6a-1,8,11,11,11,10.196152,10.196152
ctrnact,ctrnact-08_34c-3a_4a2_5d_5e2_5f_6i-1,8,9,4,9,3.732051,7.919142
ctrnact,ctrnact-08_34c-3a_4a3_4c2_5f_6i-1,8,7,7,7,6.249205,6.249205
ctrnact,ctrnact-08_34c-3a_4a4_4c_5c_6i-1,8,9,5,9,4.732051,8.179790
ctrnact,ctrnact-08_34c-3a_4a_4c_5c_5d4-1,8,9,4,9,3.732051,8.732051
ctrnact,ctrnact-08_34c-3a_4a_4c_5d5-1,8,10,4,10,3.732051,9.418748
ctrnact,ctrnact-08_34c-3a_4a_4c_5e2_5f2_6f-1,8,8,4,8,3.732051,7.464102
ctrnact,ctrnact-08_34c-3a_4c2_5c_5e_5f2_6f-1,8,8,4,8,3.732051,7.464102
ctrnact,ctrnact-08_34c-4a2_4c_5d2_5e_6h_6i-1,8,6,6,6,5.554854,5.554854
ctrnact,ctrnact-08_34c-4a2_4c_5d_5f4-1,8,7,7,7,6.026650,6.026650
ctrnact,ctrnact-08_34c-4a3_5c2_5f2_6i-1,8,7,5,7,4.732051,6.464102
ctrnact,ctrnact-08_34c-4a3_5d_5e_5f_6f_6j-1,8,7,6,7,5.464102,6.349843
ctrnact,ctrnact-08_34c-4a3_5d_5e_6a_6d_6i-1,8,10,10,10,9.464102,9.464102
ctrnact,ctrnact-08_34c-4a3_5e_5f_6a_6d_6i-1,8,10,10,10,9.464102,9.464102
ctrnact,ctrnact-08_34c-4a3_5f3_6i2-1,8,8,5,8,4.732051,7.228327
ctrnact,ctrnact-08_34c-4a_4b2_4c_5e_5f2_6f-1,8,8,8,8,7.464102,7.464102
ctrnact,ctrnact-08_34c-4a_4c_5e2_5f2_6c_6d-1,8,7,7,7,6.464102,6.464102
ctrnact,ctrnact-08_34c-4a_4s_5c_5d2_5f_6i2-1,8,10,10,10,9.196152,9.196152
ctrnact,ctrnact-08_34c-4a_5c_5e2_5f3_6i-1,8,10,10,10,9.196152,9.196152
ctrnact,ctrnact-08_34c-4a_5d2_5e_6f_6h_6i_6j-1,8,10,10,10,8.928203,8.928203
ctrnact,ctrnact-08_34c-4c_5c2_5e3_5f_6h-1,8,9,9,9,8.464102,8.464102
ctrnact,ctrnact-08_36-3d2_3f_4d_4e_5a_6c_6h-1,8,6,6,6,5.196152,5.196152
ctrnact,ctrnact-08_36-3d_3e_4d3_4e_4j_5a-1,8,6,6,6,6.000000,6.000000
ctrnact,ctrnact-08_36-3d_3f2_3g_4e_5a2_6i-1,8,10,10,10,8.660254,8.660254
ctrnact,ctrnact-08_36-3d_3f2_4d2_4e2_6h-1,8,10,10,10,8.660254,8.660254
ctrnact,ctrnact-08_36-3d_3f3_3g2_4d_6a-1,8,10,10,10,8.660254,8.660254
ctrnact,ctrnact-08_36-3d_3f3_4e2_5a_6i-1,8,10,10,10,8.660254,8.660254
ctrnact,ctrnact-08_36-3d_3f_4d3_4e_4j_5a-1,8,10,10,10,8.660254,8.660254
ctrnact,ctrnact-08_36-3d_3f_4d_4e_4h_4i_4j_5a-1,8,10,10,10,8.660254,8.660254
ctrnact,ctrnact-08_36-3d_3f_4e_5a2_5b_6e_6j-1,8,6,6,6,6.000000,6.000000
ctrnact,ctrnact-08_36-3d_4d2_4h_4i2_4j2-1,8,10,10,10,8.660254,8.660254
ctrnact,ctrnact-08_36-3d_4d_4f_5b_6a_6h2_6i-1,8,8,8,8,6.928203,6.928203
ctrnact,ctrnact-08_36-3d_4d_4i_5a_5b3_6e-1,8,6,6,6,6.000000,6.000000
ctrnact,ctrnact-08_36-3d_4d_4i_5a_5b_6c_6h2-1,8,6,6,6,5.196152,5.196152
ctrnact,ctrnact-08_36-3d_4d_5a3_5b_6c_6h-1,8,6,6,6,5.196152,5.196152
ctrnact,ctrnact-08_36-3d_4d_5a_5b3_6h2-1,8,6,6,6,6.000000,6.000000
ctrnact,ctrnact-08_36-3d_4d_5a_5b_6a_6f_6h_6i-1,8,8,8,8,6.928203,6.928203
ctrnact,ctrnact-08_36-3e_3f_3g_4d_4e_5a_6c_6h-1,8,6,6,6,6.000000,6.000000
ctrnact,ctrnact-08_36-3e_3g2_4e2_5b2_6j-1,8,8,8,8,7.549834,7.549834
ctrnact,ctrnact-08_36-3e_3g2_4e2_5b_6d_6i-1,8,8,8,8,6.928203,6.928203
ctrnact,ctrnact-08_36-3e_3g5_4e_6b-1,8,8,8,8,7.549834,7.549834
ctrnact,ctrnact-08_36-3e_3g_4e2_4j_5b2_6j-1,8,6,6,6,5.291503,5.291503
ctrnact,ctrnact-08_36-3e_3g_4e2_4j_5b3-1,8,8,8,8,7.549834,7.549834
ctrnact,ctrnact-08_36-3e_3g_4e2_4j_5b3-3,8,8,8,8,7.549834,7.549834
ctrnact,ctrnact-08_36-3e_3g_4e4_5b_6j-1,8,8,8,8,7.549834,7.549834
ctrnact,ctrnact-08_36-3e_4d2_4e_5a2_5b_6h-1,8,6,6,6,6.000000,6.000000
ctrnact,ctrnact-08_36-3e_4e2_4h_4j_5b2_6i-1,8,8,8,8,6.928203,6.928203
ctrnact,ctrnact-08_36-3e_4e3_4j2_5b2-1,8,8,8,8,7.549834,7.549834
ctrnact,ctrnact-08_36-3e_4e3_4j_5b3-1,8,6,6,6,5.291503,5.291503
ctrnact,ctrnact-08_36-3e_4e4_5b_6i2-1,8,8,8,8,6.928203,6.928203
ctrnact,ctrnact-08_36-3e_4e_4j4_5b2-1,8,8,8,8,7.549834,7.549834
ctrnact,ctrnact-08_36-3e_4e_5b3_6e2_6j-1,8,5,5,5,4.582576,4.582576
ctrnact,ctrnact-08_36-3f2_3g2_4e2_4g_5b-1,8,12,3,12,3.000000,10.392305
ctrnact,ctrnact-08_36-3f2_3g2_4e3_6i-4,8,12,3,12,3.000000,10.392305
ctrnact,ctrnact-08_36-3f2_3g_4d_4e2_4j_5a-1,8,7,6,7,5.196152,6.082763
ctrnact,ctrnact-08_36-3f2_3g_4d_4e_5a_6c_6h-1,8,10,10,10,8.660254,8.660254
ctrnact,ctrnact-08_36-3f2_3g_4e2_4f_4g_4j-1,8,6,6,6,5.291503,5.291503
ctrnact,ctrnact-08_36-3f2_3g_4e2_4h_4i_4j-1,8,10,10,10,10.000000,10.000000
ctrnact,ctrnact-08_36-3f2_3g_4e_4i_5a_5b_6f-1,8,8,4,8,3.464102,7.211103
ctrnact,ctrnact-08_36-3f2_3g_4e_4i_5a_5b_6f-5,8,7,4,7,3.464102,7.000000
ctrnact,ctrnact-08_36-3f2_3g_4e_5a_5b_6d_6i-1,8,9,9,9,9.000000,9.000000
ctrnact,ctrnact-08_36-3f2_4d2_4f_5a_6f_6h-1,8,9,2,9,1.732051,9.000000
ctrnact,ctrnact-08_36-3f2_4d2_4f_5a_6h2-1,8,10,2,10,1.732051,9.539392
ctrnact,ctrnact-08_36-3f2_4d2_5a2_6f_6h-1,8,10,2,10,1.732051,9.539392
ctrnact,ctrnact-08_36-3f2_4d2_5a2_6f_6h-2,8,10,2,10,1.732051,9.539392
ctrnact,ctrnact-08_36-3f2_4d2_5a2_6h2-2,8,10,2,10,1.732051,10.000000
ctrnact,ctrnact-08_36-3f2_4d2_5a2_6h2-4,8,10,2,10,1.732051,10.000000
ctrnact,ctrnact-08_36-3f2_4d3_4f_5a2-1,8,10,2,10,1.732051,10.000000
ctrnact,ctrnact-08_36-3f2_4d3_4f_5a2-2,8,10,2,10,1.732051,10.000000
ctrnact,ctrnact-08_36-3f2_4d3_4i_5a_6f-1,8,10,2,10,1.732051,10.000000
ctrnact,ctrnact-08_36-3f2_4d3_4i_5a_6f-4,8,10,2,10,1.732051,10.000000
ctrnact,ctrnact-08_36-3f2_4d3_4i_5a_6h-1,8,11,2,11,1.732051,10.535654
ctrnact,ctrnact-08_36-3f2_4d3_4i_5a_6h-4,8,11,2,11,1.732051,10.535654
ctrnact,ctrnact-08_36-3f2_4d3_5a3-1,8,11,2,11,1.732051,10.535654
ctrnact,ctrnact-08_36-3f2_4d3_5a3-2,8,11,2,11,1.732051,10.535654
ctrnact,ctrnact-08_36-3f2_4d4_4i2-5,8,11,2,11,1.732051,11.000000
ctrnact,ctrnact-08_36-3f2_4d_4e2_4h_4j_5b-1,8,6,6,6,5.291503,5.291503
ctrnact,ctrnact-08_36-3f2_4d_4e3_6a_6i-1,8,9,9,9,9.000000,9.000000
ctrnact,ctrnact-08_36-3f2_4d_5a_6f_6h3-1,8,9,2,9,1.732051,9.000000
ctrnact,ctrnact-08_36-3f2_4d_5a_6h4-1,8,10,2,10,1.732051,9.539392
ctrnact,ctrnact-08_36-3f2_4e2_4j_5b3-1,8,12,3,12,3.000000,10.392305
ctrnact,ctrnact-08_36-3f2_4e_4i_5a_5b_6h_6i-1,8,10,10,10,8.660254,8.660254
ctrnact,ctrnact-08_36-3f2_4e_5a_5b2_6i2-1,8,9,9,9,9.000000,9.000000
ctrnact,ctrnact-08_36-3f3_3g_4d_4e_4g_5a-1,8,7,4,7,3.464102,7.000000
ctrnact,ctrnact-08_36-3f3_3g_4d_4e_4g_5a-2,8,8,4,8,3.464102,7.211103
ctrnact,ctrnact-08_36-3f3_4d2_5a2_6h-1,8,11,2,11,1.732051,10.535654
ctrnact,ctrnact-08_36-3f3_4d2_5a2_6h-2,8,11,2,11,1.732051,10.535654
ctrnact,ctrnact-08_36-3f3_4d3_4f_4i-1,8,11,2,11,1.732051,10.535654
ctrnact,ctrnact-08_36-3f3_4d3_4i_5a-1,8,11,2,11,1.732051,11.000000
ctrnact,ctrnact-08_36-3f3_4d3_4i_5a-5,8,11,2,11,1.732051,11.000000
ctrnact,ctrnact-08_36-3f3_4d_4e_4h2_4i-1,8,10,10,10,8.660254,8.660254
ctrnact,ctrnact-08_36-3f3_4d_5a_6f_6h2-1,8,10,2,10,1.732051,9.539392
ctrnact,ctrnact-08_36-3f3_4d_5a_6h3-1,8,10,2,10,1.732051,10.000000
ctrnact,ctrnact-08_36-3f3_4e2_5b_6d_6i-1,8,9,9,9,9.000000,9.000000
ctrnact,ctrnact-08_36-3f4_4d2_4f_5a-1,8,11,2,11,1.732051,10.535654
ctrnact,ctrnact-08_36-3f4_4d2_5a2-3,8,11,2,11,1.732051,11.000000
ctrnact,ctrnact-08_36-3f4_4d2_5a2-5,8,11,2,11,1.732051,11.000000
ctrnact,ctrnact-08_36-3f4_4d_5a_6f_6h-1,8,10,2,10,1.732051,10.000000
ctrnact,ctrnact-08_36-3f4_4d_5a_6h2-1,8,11,2,11,1.732051,10.535654
ctrnact,ctrnact-08_36-3f5_4d2_4i-1,8,12,2,12,1.732051,11.532563
ctrnact,ctrnact-08_36-3f5_4d2_4i-3,8,12,2,12,1.732051,11.532563
ctrnact,ctrnact-08_36-3f5_4d2_4i-5,8,12,2,12,1.732051,11.532563
ctrnact,ctrnact-08_36-3f5_4d_5a_6f-1,8,11,2,11,1.732051,10.535654
ctrnact,ctrnact-08_36-3f5_4d_5a_6h-1,8,11,2,11,1.732051,11.000000
ctrnact,ctrnact-08_36-3f6_4d_4f-1,8,11,2,11,1.732051,11.000000
ctrnact,ctrnact-08_36-3f6_4d_5a-1,8,12,2,12,1.732051,11.532563
ctrnact,ctrnact-08_36-3f_3g2_4e2_4f_4h_4j-1,8,7,5,7,5.000000,6.557439
ctrnact,ctrnact-08_36-3f_3g2_4e_5a_6a_6h_6i-1,8,9,9,9,9.000000,9.000000
ctrnact,ctrnact-08_36-3f_3g2_4e_5b_6f_6h_6i-1,8,10,3,10,3.000000,8.660254
ctrnact,ctrnact-08_36-3f_3g2_4e_5b_6i2_6j-1,8,11,3,11,3.000000,9.643651
ctrnact,ctrnact-08_36-3f_3g3_4e2_5a_6i-1,8,6,6,6,6.000000,6.000000
ctrnact,ctrnact-08_36-3f_3g3_4e2_5a_6i-2,8,12,3,12,3.000000,10.392305
ctrnact,ctrnact-08_36-3f_3g3_4e3_6i-1,8,13,3,13,3.000000,11.357817
ctrnact,ctrnact-08_36-3f_3g3_4e3_6i-2,8,13,3,13,3.000000,11.357817
ctrnact,ctrnact-08_36-3f_3g3_4e3_6i-3,8,13,3,13,3.000000,11.357817
ctrnact,ctrnact-08_36-3f_3g3_4e3_6i-4,8,13,3,13,3.000000,11.357817
ctrnact,ctrnact-08_36-3f_3g4_4d_4e_6f-2,8,12,3,12,3.000000,10.392305
ctrnact,ctrnact-08_36-3f_3g4_4e_5b_6i-1,8,13,3,13,3.000000,11.357817
ctrnact,ctrnact-08_36-3f_3g_4d2_4e2_4j_5b-1,8,6,6,6,5.567764,5.567764
ctrnact,ctrnact-08_36-3f_3g_4d2_4e_4h_4j_5a-1,8,6,5,6,5.000000,5.196152
ctrnact,ctrnact-08_36-3f_3g_4d2_4e_4i_5a_6a-1,8,10,10,10,8.660254,8.660254
ctrnact,ctrnact-08_36-3f_3g_4d_4e2_4g_5a_5b-1,8,8,4,8,4.000000,6.928203
ctrnact,ctrnact-08_36-3f_3g_4d_4e2_4g_5a_5b-2,8,6,6,6,5.291503,5.291503
ctrnact,ctrnact-08_36-3f_3g_4d_4e2_4h_4j_5b-1,8,7,5,7,5.000000,6.557439
ctrnact,ctrnact-08_36-3f_3g_4d_4e2_5a_6a_6i-1,8,9,9,9,9.000000,9.000000
ctrnact,ctrnact-08_36-3f_3g_4d_4e2_5b_6f_6i-1,8,10,3,10,3.000000,8.660254
ctrnact,ctrnact-08_36-3f_3g_4e2_5a2_6d_6i-1,8,9,9,9,9.000000,9.000000
ctrnact,ctrnact-08_36-3f_3g_4e2_5b2_6i2-1,8,11,3,11,3.000000,9.643651
ctrnact,ctrnact-08_36-3f_3g_4e2_5b2_6i2-2,8,11,3,11,3.000000,9.643651
ctrnact,ctrnact-08_36-3f_3g_4e2_5b2_6i2-3,8,11,3,11,3.000000,9.643651
ctrnact,ctrnact-08_36-3f_3g_4e_5a_5b2_6i2-1,8,10,3,10,3.000000,8.660254
ctrnact,ctrnact-08_36-3f_4d2_4e3_6d_6h-1,8,9,9,9,9.000000,9.000000
ctrnact,ctrnact-08_36-3f_4d2_4e_5a2_5b_6h-1,8,10,10,10,8.660254,8.660254
ctrnact,ctrnact-08_36-3f_4d2_4e_5b2_6h_6i-1,8,9,9,9,9.000000,9.000000
ctrnact,ctrnact-08_36-3f_4d2_5a2_6h3-1,8,10,2,10,1.732051,9.539392
ctrnact,ctrnact-08_36-3f_4d3_4e_4g2_5a-1,8,6,4,6,3.464102,6.000000
ctrnact,ctrnact-08_36-3f_4d3_4e_4g_4h_5a-1,8,7,4,7,3.464102,6.244998
ctrnact,ctrnact-08_36-3f_4d3_4e_5b_6f_6h-1,8,7,4,7,3.464102,6.244998
ctrnact,ctrnact-08_36-3f_4d3_4f_5a2_6h-1,8,10,2,10,1.732051,9.539392
ctrnact,ctrnact-08_36-3f_4d3_4h2_4j2-1,8,9,9,9,9.000000,9.000000
ctrnact,ctrnact-08_36-3f_4d3_4i_5a_6f_6h-1,8,10,2,10,1.732051,9.539392
ctrnact,ctrnact-08_36-3f_4d3_4i_5a_6h2-1,8,10,2,10,1.732051,10.000000
ctrnact,ctrnact-08_36-3f_4d3_5a3_6f-1,8,10,2,10,1.732051,9.539392
ctrnact,ctrnact-08_36-3f_4d3_5a3_6h-1,8,10,2,10,1.732051,10.000000
ctrnact,ctrnact-08_36-3f_4d3_5a3_6h-2,8,10,2,10,1.732051,10.000000
ctrnact,ctrnact-08_36-3f_4d4_4i_5a2-1,8,11,2,11,1.732051,10.535654
ctrnact,ctrnact-08_36-3f_4d4_4i_5a2-3,8,11,2,11,1.732051,10.535654
ctrnact,ctrnact-08_36-3f_4d_4e2_4f_4j_5a_5b-1,8,6,5,6,5.000000,5.196152
ctrnact,ctrnact-08_36-3f_4d_4e2_4i_5a_5b_6h-1,8,7,4,7,3.464102,7.000000
ctrnact,ctrnact-08_36-3f_4d_4e2_4i_5a_5b_6h-2,8,8,4,8,3.464102,7.211103
ctrnact,ctrnact-08_36-3f_4d_4e2_4i_5a_5b_6h-5,8,8,4,8,3.464102,7.211103
ctrnact,ctrnact-08_36-3f_4d_4e2_4i_5a_5b_6h-6,8,7,4,7,3.464102,7.000000
ctrnact,ctrnact-08_36-3f_4d_4e2_5a_5b2_6h-1,8,6,5,6,5.000000,5.196152
ctrnact,ctrnact-08_36-3f_4d_4e2_5a_5b2_6j-1,8,8,4,8,4.000000,6.928203
ctrnact,ctrnact-08_36-3f_4d_4e2_5a_5b2_6j-2,8,6,6,6,5.291503,5.291503
ctrnact,ctrnact-08_36-3f_4d_4e2_5b_6h2_6i-1,8,6,6,6,5.196152,5.196152
ctrnact,ctrnact-08_36-3f_4d_4e2_5b_6h2_6i-2,8,9,9,9,9.000000,9.000000
ctrnact,ctrnact-08_36-3f_4d_4e3_4g_4j_5a-1,8,8,4,8,4.000000,6.928203
ctrnact,ctrnact-08_36-3f_4d_4e4_6f_6i-1,8,10,3,10,3.000000,8.660254
ctrnact,ctrnact-08_36-3f_4d_4e_4f_4i_4j2_5a-1,8,8,4,8,3.464102,7.211103
ctrnact,ctrnact-08_36-3f_4d_4e_4f_4i_4j2_5a-3,8,7,4,7,3.464102,7.000000
ctrnact,ctrnact-08_36-3f_4d_4e_4f_5b_6a_6i2-1,8,8,8,8,8.000000,8.000000
ctrnact,ctrnact-08_36-3f_4d_4e_4j_5a3_5b-1,8,7,4,7,3.464102,7.000000
ctrnact,ctrnact-08_36-3f_4d_4e_4j_5a3_5b-2,8,8,4,8,3.464102,7.211103
ctrnact,ctrnact-08_36-3f_4d_4e_4j_5a_5b2_6h-1,8,4,4,4,3.605551,3.605551
ctrnact,ctrnact-08_36-3f_4d_4e_4j_5a_5b2_6h-2,8,6,5,6,5.000000,5.196152
ctrnact,ctrnact-08_36-3f_4d_4e_5a_5b4-2,8,8,4,8,4.000000,6.928203
ctrnact,ctrnact-08_36-3f_4d_4e_5a_5b_6g_6h2-1,8,6,4,6,3.464102,6.000000
ctrnact,ctrnact-08_36-3f_4d_4e_5a_5b_6g_6h2-2,8,7,4,7,3.464102,6.244998
ctrnact,ctrnact-08_36-3f_4d_4e_5a_5b_6h2_6i-1,8,7,4,7,3.464102,6.244998
ctrnact,ctrnact-08_36-3f_4d_4e_5a_5b_6h2_6i-2,8,6,4,6,3.464102,6.000000
ctrnact,ctrnact-08_36-3f_4d_5a_6f_6h4-1,8,9,2,9,1.732051,8.544004
ctrnact,ctrnact-08_36-3f_4d_5a_6h5-1,8,9,2,9,1.732051,9.000000
ctrnact,ctrnact-08_36-3f_4d_5b_6f_6h_6i2_6j-1,8,8,8,8,8.000000,8.000000
ctrnact,ctrnact-08_36-3f_4e2_4h_4i_4j3-1,8,6,6,6,5.567764,5.567764
ctrnact,ctrnact-08_36-3f_4e2_4i2_5b3-1,8,7,6,7,5.196152,6.082763
ctrnact,ctrnact-08_36-3f_4e2_5a2_5b_6i2-1,8,9,9,9,9.000000,9.000000
ctrnact,ctrnact-08_36-3f_4e3_4f_4j_5b2-1,8,7,5,7,5.000000,6.557439
ctrnact,ctrnact-08_36-3f_4e3_4i_5b2_6j-1,8,6,6,6,5.567764,5.567764
ctrnact,ctrnact-08_36-3f_4e3_5a_5b_6i2-1,8,10,3,10,3.000000,8.660254
ctrnact,ctrnact-08_36-3f_4e4_5b_6i2-1,8,11,3,11,3.000000,9.643651
ctrnact,ctrnact-08_36-3f_4e4_5b_6i2-2,8,11,3,11,3.000000,9.643651
ctrnact,ctrnact-08_36-3f_4e_5a_5b2_6f_6h_6j-1,8,6,6,6,5.196152,5.196152
ctrnact,ctrnact-08_36-3f_4e_5b_6f_6h_6i2_6j-1,8,8,3,8,3.000000,6.928203
ctrnact,ctrnact-08_36-3f_4e_5b_6i3_6j2-1,8,9,3,9,3.000000,7.937254
ctrnact,ctrnact-08_36-3g2_4d_4e2_5b_6f_6i-1,8,11,3,11,3.000000,9.643651
ctrnact,ctrnact-08_36-3g2_4d_4e2_5b_6f_6i-5,8,11,3,11,3.000000,9.643651
ctrnact,ctrnact-08_36-3g2_4e2_4j_5b3-1,8,14,3,14,3.000000,12.124356
ctrnact,ctrnact-08_36-3g2_4e2_4j_5b3-13,8,7,3,7,3.000000,6.082763
ctrnact,ctrnact-08_36-3g2_4e2_5b2_6g_6i-7,8,6,6,6,5.196152,6.000000
ctrnact,ctrnact-08_36-3g2_4e2_5b2_6i2-16,8,12,3,12,3.000000,10.392305
ctrnact,ctrnact-08_36-3g2_4e2_5b2_6i2-17,8,12,3,12,3.000000,10.392305
ctrnact,ctrnact-08_36-3g2_4e2_5b3_6j-1,8,9,9,9,7.810250,7.810250
ctrnact,ctrnact-08_36-3g2_4e3_4g_5b2-2,8,5,4,5,4.000000,4.582576
ctrnact,ctrnact-08_36-3g2_4e3_5b_6e_6j-1,8,8,8,8,7.549834,7.549834
ctrnact,ctrnact-08_36-3g2_4e4_5b_6j-1,8,9,9,9,7.937254,7.937254
ctrnact,ctrnact-08_36-3g2_4e4_5b_6j-20,8,5,5,5,4.582576,4.582576
ctrnact,ctrnact-08_36-3g2_4e_5a_5b2_6i2-1,8,11,3,11,3.000000,9.643651
ctrnact,ctrnact-08_36-3g3_4e2_5b2_6j-2,8,9,9,9,7.937254,7.937254
ctrnact,ctrnact-08_36-3g3_4e2_5b2_6j-71,8,7,3,7,3.000000,6.082763
ctrnact,ctrnact-08_36-3g3_4e3_4j_5b-22,8,11,4,11,3.464102,11.000000
ctrnact,ctrnact-08_36-3g3_4e3_4j_5b-76,8,5,5,5,4.358899,4.582576
ctrnact,ctrnact-08_36-3g3_4e_5b_6f_6h_6i-1,8,11,3,11,3.000000,9.643651
ctrnact,ctrnact-08_36-3g3_4e_5b_6i2_6j-1,8,12,3,12,3.000000,10.392305
ctrnact,ctrnact-08_36-3g4_4e2_4g_5b-37,8,7,3,7,3.000000,6.082763
ctrnact,ctrnact-08_36-3g4_4e2_4g_5b-5,8,14,3,14,3.000000,12.124356
ctrnact,ctrnact-08_36-3g4_4e2_4j_5b-1,8,9,9,9,8.185353,8.185353
ctrnact,ctrnact-08_36-3g4_4e2_5a_6i-1,8,13,3,13,3.000000,11.357817
ctrnact,ctrnact-08_36-3g4_4e3_6i-13,8,14,3,14,3.000000,12.124356
ctrnact,ctrnact-08_36-3g4_4e3_6i-14,8,14,3,14,3.000000,12.124356
ctrnact,ctrnact-08_36-3g5_4d_4e_6f-1,8,13,3,13,3.000000,11.357817
ctrnact,ctrnact-08_36-3g5_4e2_6e-1,8,9,9,9,7.937254,7.937254
ctrnact,ctrnact-08_36-3g5_4e_5b_6i-31,8,14,3,14,3.000000,12.124356
ctrnact,ctrnact-08_36-3g6_4e_6b-1,8,9,9,9,7.937254,7.937254
ctrnact,ctrnact-08_36-3g_4d3_4e2_6a_6h-1,8,9,9,9,9.000000,9.000000
ctrnact,ctrnact-08_36-3g_4d_4e2_4h_4j2_5a-1,8,7,5,7,5.000000,6.557439
ctrnact,ctrnact-08_36-3g_4d_4e3_5a_6f_6i-1,8,10,3,10,3.000000,8.660254
ctrnact,ctrnact-08_36-3g_4d_4e4_6f_6i-1,8,11,3,11,3.000000,9.643651
ctrnact,ctrnact-08_36-3g_4d_4e4_6f_6i-4,8,11,3,11,3.000000,9.643651
ctrnact,ctrnact-08_36-3g_4d_4e_4h_4j_5a2_6a-1,8,9,9,9,9.000000,9.000000
ctrnact,ctrnact-08_36-3g_4d_4e_5a_5b_6h2_6i-1,8,9,9,9,9.000000,9.000000
ctrnact,ctrnact-08_36-3g_4e2_4g2_5b3-1,8,5,4,5,3.605551,4.358899
ctrnact,ctrnact-08_36-3g_4e2_4g_5b4-1,8,5,5,5,4.358899,4.358899
ctrnact,ctrnact-08_36-3g_4e2_4j3_5b2-1,8,6,4,6,3.605551,5.196152
ctrnact,ctrnact-08_36-3g_4e2_4j_5a2_5b2-1,8,12,3,12,3.000000,10.392305
ctrnact,ctrnact-08_36-3g_4e2_4j_5b3_6g-1,8,5,4,5,3.605551,4.582576
ctrnact,ctrnact-08_36-3g_4e2_4j_5b3_6j-1,8,8,5,8,5.000000,6.928203
ctrnact,ctrnact-08_36-3g_4e2_4j_5b3_6j-7,8,5,4,5,3.605551,5.000000
ctrnact,ctrnact-08_36-3g_4e2_4j_5b4-1,8,9,9,9,7.810250,7.810250
ctrnact,ctrnact-08_36-3g_4e2_4j_5b4-3,8,9,9,9,7.810250,7.810250
ctrnact,ctrnact-08_36-3g_4e2_5b2_6g_6j2-1,8,6,3,6,3.000000,5.291503
ctrnact,ctrnact-08_36-3g_4e2_5b5-1,8,10,4,10,4.000000,8.660254
ctrnact,ctrnact-08_36-3g_4e2_5b5-7,8,5,4,5,4.000000,4.358899
