id,k,lattice,group,orbifold
ctrnact-05_346-4g_4h_4k_4u2-1,5,rectangular,pmg,22*
ctrnact-05_346-4g_4h_4k_4u2-2,5,rhombic,cmm,2*22
ctrnact-05_346-4g_4h_4k_5d_6i-1,5,rectangular,pmg,22*
ctrnact-05_346-4g_4h_5b_5c2-1,5,rectangular,pmg,22*
ctrnact-05_346-4g_4h_5b_5c2-5,5,rhombic,cmm,2*22
ctrnact-05_346-4g_4k2_5d2-1,5,oblique,p2,2222
ctrnact-05_346-4h2_4j_4k2-10,5,rhombic,cmm,2*22
ctrnact-05_346-4h_4k2_4r_4s-1,5,rhombic,cmm,2*22
ctrnact-05_346-4h_4k2_4r_4u-1,5,rectangular,pmg,22*
ctrnact-05_346-4h_4k2_4r_4u-2,5,rhombic,cmm,2*22
ctrnact-05_346-4h_4k2_4r_4u-3,5,rectangular,pmg,22*
ctrnact-05_346-4h_4k2_4r_4u-4,5,rhombic,cmm,2*22
ctrnact-05_346-4h_4k2_4s_4u-1,5,rhombic,cmm,2*22
ctrnact-05_346-4h_4k2_4s_4u-2,5,rectangular,cmm,2*22
ctrnact-05_346-4h_4k2_4s_4u-3,5,rhombic,cmm,2*22
ctrnact-05_346-4h_4k2_4s_4u-4,5,rectangular,cmm,2*22
ctrnact-05_346-4h_4k2_4u2-14,5,rhombic,cmm,2*22
ctrnact-05_346-4h_4k2_4u2-5,5,rectangular,pmg,22*
ctrnact-05_346-4h_4k2_4u2-6,5,rhombic,cmm,2*22
ctrnact-05_346-4h_4k2_4u2-7,5,rhombic,cmm,2*22
ctrnact-05_346-4h_4k2_4u2-8,5,rectangular,cmm,2*22
ctrnact-05_346-4h_4k2_5d_6i-1,5,rectangular,pmg,22*
ctrnact-05_346-4h_4k2_5d_6i-2,5,rhombic,cmm,2*22
ctrnact-05_346-4h_4k2_5e_6a-1,5,hexagonal,p6m,*632
ctrnact-05_346-4h_4k_4l_5a_6a-1,5,hexagonal,p6m,*632
ctrnact-05_346-4h_4k_4m_5e_6a-1,5,hexagonal,p6m,*632
ctrnact-05_346-4h_4k_4r_5b_6i-1,5,rectangular,pmg,22*
ctrnact-05_346-4h_4k_4s_5b_6i-1,5,rhombic,cmm,2*22
ctrnact-05_346-4h_4k_4u_5b_6i-1,5,rectangular,pmg,22*
ctrnact-05_346-4h_4k_4u_5b_6i-2,5,rhombic,cmm,2*22
ctrnact-05_346-4h_4k_5b_5c2-1,5,rectangular,pmg,22*
ctrnact-05_346-4h_4k_5b_5c2-2,5,rhombic,cmm,2*22
ctrnact-05_346-4h_4k_5b_5c2-5,5,rhombic,cmm,2*22
ctrnact-05_346-4h_4k_5b_5c2-6,5,rectangular,cmm,2*22
ctrnact-05_346-4h_4k_5b_6f2-1,5,rhombic,cmm,2*22
ctrnact-05_346-4h_4k_5b_6f2-2,5,rectangular,cmm,2*22
ctrnact-05_346-4i_4k2_4l_4m-1,5,rhombic,cmm,2*22
ctrnact-05_346-4i_4k2_5d2-1,5,rectangular,pmg,22*
ctrnact-05_346-4j_4k2_5b2-1,5,rectangular,pgg,22×
ctrnact-05_346-4j_4k2_5b2-10,5,rectangular,pmg,22*
ctrnact-05_346-4j_4k2_5b2-2,5,oblique,p2,2222
ctrnact-05_346-4j_4k2_5b2-9,5,oblique,p2,2222
ctrnact-05_346-4k2_4l_4m2-1,5,hexagonal,p6m,*632
ctrnact-05_346-4k2_4m_5c_5f-1,5,rhombic,cmm,2*22
ctrnact-05_346-4k2_5a2_5d-1,5,rectangular,pmg,22*
ctrnact-05_346-4k_4l2_5d_6d-1,5,hexagonal,p3m1,*333
ctrnact-05_346-4k_4l_4m_5a_5c-1,5,rhombic,cmm,2*22
ctrnact-05_346-4k_4p_4s_5a_5c-1,5,rectangular,pmm,*2222
ctrnact-05_346-4k_4s_4u_5a_5c-1,5,rectangular,pmm,*2222
ctrnact-05_346-4k_4s_5a_5c_5e-1,5,hexagonal,p6m,*632
ctrnact-05_346-4k_4u_5a_5d_6f-1,5,rhombic,cmm,2*22
ctrnact-05_346-4k_5a_5c2_5d-1,5,rhombic,cmm,2*22
ctrnact-05_346-4k_5a_5c_5d_6h-1,5,rectangular,pmm,*2222
ctrnact-05_346-4k_5b2_5c_5d-1,5,rhombic,cmm,2*22
ctrnact-05_346-4k_5b2_5c_6i-1,5,rhombic,cmm,2*22
ctrnact-05_346-4k_5b2_5d_6i-1,5,rectangular,pmg,22*
ctrnact-05_346-4k_5b2_5d_6i-2,5,rhombic,cmm,2*22
ctrnact-05_346-4l3_5e_5f-2,5,hexagonal,p6m,*632
ctrnact-05_346-4l_4m_5c_5e_5f-1,5,square,cmm,2*22
ctrnact-05_346-4l_4m_5c_5f2-1,5,rhombic,cmm,2*22
ctrnact-05_346-4l_4m_5d_5e_5f-1,5,rhombic,cmm,2*22
ctrnact-05_346-4l_4m_5e2_5f-1,5,rhombic,cmm,2*22
ctrnact-05_346-4l_4m_5e_5f_6f-1,5,rectangular,cmm,2*22
ctrnact-05_346-4l_5c_5d_5f_6d-1,5,hexagonal,p6m,*632
ctrnact-05_346-4l_5c_5f2_6d-1,5,hexagonal,p6m,*632
ctrnact-05_346-4l_5d2_6i2-1,5,hexagonal,p6m,*632
ctrnact-05_346-4l_5d_5f_6i2-1,5,hexagonal,p6m,*632
ctrnact-05_346-4m_5c_5d_5e_6a-1,5,hexagonal,p6m,*632
ctrnact-05_346-4m_5c_5e_5f_6a-1,5,hexagonal,p6m,*632
ctrnact-05_346-4p_5a_5c2_5e-1,5,hexagonal,p6m,*632
ctrnact-05_346-5a_5b_5c_5d_6i-1,5,rectangular,pmm,*2222
ctrnact-05_346-5a_5c2_5e2-1,5,hexagonal,p6m,*632
ctrnact-05_346-5a_5d_5e_6h_6i-1,5,hexagonal,p6m,*632
ctrnact-05_346c-3a_3c_4a_4l_5e-1,5,rectangular,cmm,2*22
ctrnact-05_346c-3c2_4k_5e_6a-1,5,hexagonal,p6m,*632
ctrnact-05_346c-3c2_4m_5e_6a-1,5,hexagonal,p6m,*632
ctrnact-05_346c-3c3_4a_6d-1,5,hexagonal,p6m,*632
ctrnact-05_346c-3c3_4k_4l-1,5,hexagonal,p6m,*632
ctrnact-05_346c-3c3_4l_4m-10,5,hexagonal,p6m,*632
ctrnact-05_346c-3c3_4l_4m-4,5,rectangular,pmm,*2222
ctrnact-05_346c-3c_4a3_6i-1,5,hexagonal,p6m,*632
ctrnact-05_346c-3c_4h_4j_4k2-1,5,hexagonal,p6m,*632
ctrnact-05_346c-3c_4k2_5f_6d-1,5,hexagonal,p6m,*632
ctrnact-05_346c-3c_4k_5b_5c_6d-1,5,hexagonal,p6m,*632
ctrnact-05_346c-3c_4l2_4m2-1,5,hexagonal,p6m,*632
ctrnact-05_346c-4a2_4l_5d_6i-1,5,hexagonal,p6m,*632
ctrnact-05_346c-4a2_4l_5f_6i-1,5,hexagonal,p6m,*632
ctrnact-05_346c-4a_4l_4m_5c2-1,5,hexagonal,p6m,*632
ctrnact-05_346c-4a_4m_5d2_6i-1,5,hexagonal,p6m,*632
ctrnact-05_346c-4a_5b_5c_5d_6i-1,5,hexagonal,p6m,*632
ctrnact-05_346c-4c_4l_4m_5e2-1,5,hexagonal,p6m,*632
ctrnact-05_34c-3a2_3b_4a_4c-1,5,rectangular,pmg,22*
ctrnact-05_34c-3a2_4a_5e_6a-1,5,hexagonal,p6m,*632
ctrnact-05_34c-3a2_4c_5e_6a-1,5,hexagonal,p6m,*632
ctrnact-05_34c-3a3_3b_4c-1,5,rhombic,cmm,2*22
ctrnact-05_34c-3a_4a_4c_5c_5d-1,5,rectangular,cmm,2*22
ctrnact-05_34c-3a_4a_4c_5d2-1,5,rhombic,cmm,2*22
ctrnact-05_34c-4a2_4c_5e_6f-1,5,rhombic,cmm,2*22
ctrnact-05_34c-4a_4b_4t_5c_5d-1,5,square,p4m,*442
ctrnact-05_34c-4a_5d_5e_6h_6i-1,5,hexagonal,p6m,*632
ctrnact-05_34c-4c_5e3_6c-1,5,hexagonal,p6m,*632
ctrnact-05_36-3d_3f_4e_4i_5b-1,5,hexagonal,p31m,3*3
ctrnact-05_36-3d_4d_4h_5a_6a-1,5,hexagonal,p6m,*632
ctrnact-05_36-3f2_4d2_4i-3,5,rectangular,pmm,*2222
ctrnact-05_36-3f2_4d_5a_6f-1,5,rectangular,pmm,*2222
ctrnact-05_36-3f2_4d_5a_6h-1,5,rhombic,cmm,2*22
ctrnact-05_36-3f3_4d_4f-1,5,rhombic,cmm,2*22
ctrnact-05_36-3f3_4d_5a-1,5,rectangular,pmg,22*
ctrnact-05_36-3f_3g_4d_4e_6f-1,5,rectangular,pmm,*2222
ctrnact-05_36-3f_3g_4e_5b_6i-1,5,rhombic,cmm,2*22
ctrnact-05_36-3f_4d2_4h_4j-1,5,hexagonal,p6m,*632
ctrnact-05_36-3f_4d2_5a2-1,5,rhombic,cmm,2*22
ctrnact-05_36-3f_4d_4e_4g_5a-1,5,rectangular,pmg,22*
ctrnact-05_36-3f_4d_4e_4g_5a-2,5,rhombic,cmm,2*22
ctrnact-05_36-3f_4d_4e_4i_5a-1,5,hexagonal,p6m,*632
ctrnact-05_36-3f_4d_5a_6f_6h-1,5,rhombic,cmm,2*22
ctrnact-05_36-3f_4d_5a_6h2-1,5,rectangular,pmg,22*
ctrnact-05_36-3f_4d_5b_6d_6f-1,5,hexagonal,p6m,*632
ctrnact-05_36-3f_4e2_4i_5b-1,5,rhombic,cmm,2*22
ctrnact-05_36-3f_4e2_5a_6i-1,5,rectangular,pmm,*2222
ctrnact-05_36-3f_4e3_6i-1,5,rhombic,cmm,2*22
ctrnact-05_36-3f_4e_4h2_4i-1,5,hexagonal,p6m,*632
ctrnact-05_36-3g2_4d_4e_6f-1,5,rhombic,cmm,2*22
ctrnact-05_36-3g2_4e_5b_6i-13,5,rectangular,pmg,22*
ctrnact-05_36-3g_4e2_4g_5b-1,5,oblique,p2,2222
ctrnact-05_36-3g_4e2_5a_6i-1,5,rhombic,cmm,2*22
ctrnact-05_36-3g_4e3_6i-13,5,rectangular,pmg,22*
ctrnact-05_36-3g_4e_4j_5b2-1,5,hexagonal,p6,632
ctrnact-05_36-3g_4e_5b2_6j-1,5,hexagonal,p6,632
ctrnact-05_36-4d2_4f_5a_6f-1,5,rectangular,cmm,2*22
ctrnact-05_36-4d2_4f_5a_6h-1,5,rhombic,cmm,2*22
ctrnact-05_36-4d2_4j_5b2-1,5,rectangular,pmg,22*
ctrnact-05_36-4d2_5a2_6f-1,5,rhombic,cmm,2*22
ctrnact-05_36-4d2_5a2_6h-2,5,rectangular,pmg,22*
ctrnact-05_36-4d3_4i_5a-1,5,rhombic,cmm,2*22
ctrnact-05_36-4d_4e_4g_4h2-1,5,rhombic,cmm,2*22
ctrnact-05_36-4d_4g_4h2_4j-1,5,rhombic,cmm,2*22
ctrnact-05_36-4d_4h_5b_6f2-1,5,rectangular,cmm,2*22
ctrnact-05_36-4d_5a_6f_6h2-1,5,rectangular,cmm,2*22
ctrnact-05_36-4d_5a_6h3-1,5,rhombic,cmm,2*22
ctrnact-05_36-4d_5b2_6f_6h-1,5,rhombic,cmm,2*22
ctrnact-05_36-4d_5b2_6f_6i-1,5,rhombic,cmm,2*22
ctrnact-05_36-4d_5b2_6h_6i-1,5,hexagonal,cmm,2*22
ctrnact-05_36-4e2_4g_5b_6b-1,5,hexagonal,p6,632
ctrnact-05_36-4e2_4j2_5b-1,5,hexagonal,p6,632
ctrnact-05_36-4e2_4j_5b2-1,5,hexagonal,p3,333
ctrnact-05_36-4e2_5b2_6b-1,5,hexagonal,p6,632
ctrnact-05_36-4e2_5b2_6j-11,5,rectangular,pgg,22×
ctrnact-05_36-4e2_5b2_6j-31,5,oblique,p2,2222
ctrnact-05_36-4e2_5b_6d_6i-1,5,hexagonal,p31m,3*3
ctrnact-05_36-4e3_4j_5b-7,5,oblique,p2,2222
ctrnact-05_36-4e_4f2_4h_4j-1,5,rectangular,pmm,*2222
ctrnact-05_36-4e_4f_4h_5b_6i-1,5,rhombic,cmm,2*22
ctrnact-05_36-4e_4g2_5b2-1,5,oblique,p2,2222
ctrnact-05_36-4e_4g_5a_5b_6f-1,5,hexagonal,cmm,2*22
ctrnact-05_36-4e_4g_5b3-1,5,oblique,p2,2222
ctrnact-05_36-4e_4g_5b3-2,5,oblique,p2,2222
ctrnact-05_36-4e_4h_5b_6i2-1,5,hexagonal,p3m1,*333
ctrnact-05_36-4e_4i_5a_5b_6f-1,5,rhombic,cmm,2*22
ctrnact-05_36-4e_4i_5a_5b_6f-2,5,rectangular,pmm,*2222
ctrnact-05_36-4e_4j_5b2_6b-1,5,hexagonal,p6,632
ctrnact-05_36-4e_4j_5b3-1,5,hexagonal,p6,632
ctrnact-05_36-4e_5a_6a_6h_6i-1,5,hexagonal,p6m,*632
ctrnact-05_36-4e_5b2_6e_6i-1,5,hexagonal,p31m,3*3
ctrnact-05_36-4e_5b4-1,5,rectangular,pgg,22×
ctrnact-05_36-4e_5b4-3,5,oblique,p2,2222
ctrnact-05_36-4e_5b_6f_6h_6i-1,5,rhombic,cmm,2*22
ctrnact-05_36-4e_5b_6i2_6j-1,5,rectangular,pmg,22*
ctrnact-05_36-4f_4h_4i_5b_6d-1,5,hexagonal,p6m,*632
ctrnact-05_36-4f_4h_4j_5a_6a-1,5,hexagonal,p6m,*632
ctrnact-05_36-4f_4h_4j_5b_6i-1,5,rhombic,cmm,2*22
ctrnact-05_36-4f_4j_5a2_5b-1,5,rhombic,cmm,2*22
ctrnact-05_36-4f_5a_5b2_6i-1,5,rhombic,cmm,2*22
ctrnact-05_36-4f_5b_6g_6i2-1,5,rhombic,cmm,2*22
ctrnact-05_36-4f_5b_6h_6i2-1,5,rectangular,cmm,2*22
ctrnact-05_36-4g2_4j_5b2-1,5,oblique,p2,2222
ctrnact-05_36-4g_4h_5b_6f2-1,5,rhombic,cmm,2*22
ctrnact-05_36-4g_4j2_5b_6b-1,5,hexagonal,p6,632
ctrnact-05_36-4g_5b2_6j2-1,5,oblique,p2,2222
ctrnact-05_36-4h_5b2_6i_6j-1,5,hexagonal,p31m,3*3
ctrnact-05_36-4i_5a2_5b2-1,5,hexagonal,p31m,3*3
ctrnact-05_36-4i_5b2_6j2-1,5,rectangular,pmg,22*
ctrnact-05_36-4j2_5b3-1,5,hexagonal,p6,632
ctrnact-05_36-5a2_5b2_6j-3,5,rectangular,pmg,22*
ctrnact-05_36-5a2_6a_6h_6i-1,5,hexagonal,p6m,*632
ctrnact-05_36-5a_5b_6f_6h_6i-2,5,rectangular,pmm,*2222
ctrnact-05_36-5a_5b_6h_6i_6j-1,5,rhombic,cmm,2*22
ctrnact-05_36-5a_5b_6i2_6j-1,5,rhombic,cmm,2*22
ctrnact-05_36-5a_6c_6h2_6i-1,5,hexagonal,p6m,*632
ctrnact-05_36-5b3_6b_6j-1,5,hexagonal,p6,632
ctrnact-05_36-5b3_6g_6j-1,5,oblique,p2,2222
ctrnact-05_36-5b3_6i2-1,5,hexagonal,p31m,3*3
ctrnact-05_36-5b3_6i_6j-1,5,rectangular,pmg,22*
ctrnact-05_36-5b3_6j2-1,5,oblique,p2,2222
ctrnact-05_36-5b_6g_6j3-1,5,hexagonal,p6,632
ctrnact-05_36-5b_6j4-1,5,hexagonal,p6,632
ctrnact-06_34-4p2_4s2_5c2-1,6,rectangular,cmm,2*22
ctrnact-06_34-4p2_4s_5c2_6i-1,6,rectangular,cmm,2*22
ctrnact-06_34-4p_4s2_5c2_6i-1,6,rectangular,cmm,2*22
ctrnact-06_34-4p_4s2_5c2_6i-2,6,rectangular,cmm,2*22
ctrnact-06_34-4p_4s2_5c2_6i-3,6,rectangular,cmm,2*22
ctrnact-06_34-4p_4s2_5c3-1,6,rhombic,cmm,2*22
ctrnact-06_34-4p_4s2_5c3-2,6,rhombic,cmm,2*22
ctrnact-06_34-4p_4s2_5c3-3,6,rhombic,cmm,2*22
ctrnact-06_34-4p_4s2_5c_6f_6i-1,6,rectangular,cmm,2*22
ctrnact-06_34-4p_4s2_5c_6i2-1,6,rhombic,cmm,2*22
ctrnact-06_34-4p_4s3_5c2-1,6,rectangular,cmm,2*22
ctrnact-06_34-4p_4s3_5c2-2,6,rectangular,cmm,2*22
ctrnact-06_34-4p_4s3_5c2-3,6,rectangular,cmm,2*22
ctrnact-06_34-4p_4s3_5c2-4,6,rectangular,cmm,2*22
ctrnact-06_34-4p_4s3_5c_6f-1,6,rectangular,cmm,2*22
ctrnact-06_34-4p_4s3_5c_6i-1,6,rhombic,cmm,2*22
ctrnact-06_34-4p_4s4_5c-1,6,rhombic,cmm,2*22
ctrnact-06_34-4p_4s_5c2_6i2-1,6,rectangular,cmm,2*22
ctrnact-06_34-4p_4s_5c2_6i2-2,6,rectangular,cmm,2*22
ctrnact-06_34-4p_4s_5c3_6f-1,6,rectangular,cmm,2*22
ctrnact-06_34-4p_4s_5c3_6f-2,6,rectangular,cmm,2*22
ctrnact-06_34-4p_4s_5c3_6i-1,6,rhombic,cmm,2*22
ctrnact-06_34-4p_4s_5c3_6i-2,6,rhombic,cmm,2*22
ctrnact-06_34-4p_4s_5c3_6i-3,6,rhombic,cmm,2*22
ctrnact-06_34-4p_4s_5c3_6i-4,6,rhombic,cmm,2*22
ctrnact-06_34-4p_4s_5c4-1,6,rectangular,cmm,2*22
ctrnact-06_34-4p_4s_5c4-2,6,rectangular,cmm,2*22
ctrnact-06_34-4p_4s_5c4-3,6,rectangular,cmm,2*22
ctrnact-06_34-4p_4s_5c_6f_6i2-1,6,rectangular,cmm,2*22
ctrnact-06_34-4p_4s_5c_6i3-1,6,rhombic,cmm,2*22
ctrnact-06_34-4p_5c2_5d_5f2-1,6,rhombic,cmm,2*22
ctrnact-06_34-4p_5c2_5e_6a_6h-1,6,hexagonal,p6m,*632
ctrnact-06_34-4p_5c2_6i3-1,6,rectangular,cmm,2*22
ctrnact-06_34-4p_5c3_6f_6i-1,6,rectangular,cmm,2*22
ctrnact-06_34-4p_5c3_6f_6i-2,6,rectangular,cmm,2*22
ctrnact-06_34-4p_5c3_6i2-1,6,rhombic,cmm,2*22
ctrnact-06_34-4p_5c3_6i2-2,6,rhombic,cmm,2*22
ctrnact-06_34-4p_5c3_6i2-3,6,rhombic,cmm,2*22
ctrnact-06_34-4p_5c4_6i-1,6,rectangular,cmm,2*22
ctrnact-06_34-4p_5c4_6i-2,6,rectangular,cmm,2*22
ctrnact-06_34-4p_5c5-1,6,rhombic,cmm,2*22
ctrnact-06_34-4p_5c_6f_6i3-1,6,rectangular,cmm,2*22
ctrnact-06_34-4p_5c_6i4-1,6,rhombic,cmm,2*22
ctrnact-06_34-4s2_5c2_6f_6i-1,6,rhombic,cmm,2*22
ctrnact-06_34-4s2_5c2_6f_6i-2,6,rhombic,cmm,2*22
ctrnact-06_34-4s2_5c2_6i2-3,6,rectangular,cmm,2*22
ctrnact-06_34-4s2_5c2_6i2-6,6,rectangular,pmg,22*
ctrnact-06_34-4s2_5c3_6f-1,6,rectangular,cmm,2*22
ctrnact-06_34-4s2_5c3_6f-2,6,rectangular,cmm,2*22
ctrnact-06_34-4s2_5c3_6f-5,6,rectangular,cmm,2*22
ctrnact-06_34-4s2_5c3_6i-1,6,rhombic,cmm,2*22
ctrnact-06_34-4s2_5c3_6i-2,6,rhombic,cmm,2*22
ctrnact-06_34-4s2_5c3_6i-3,6,rhombic,cmm,2*22
ctrnact-06_34-4s2_5c3_6i-4,6,rhombic,cmm,2*22
ctrnact-06_34-4s2_5c3_6i-7,6,rhombic,cmm,2*22
ctrnact-06_34-4s2_5c3_6i-9,6,rhombic,cmm,2*22
ctrnact-06_34-4s2_5c4-4,6,rectangular,cmm,2*22
ctrnact-06_34-4s2_5c4-5,6,rectangular,cmm,2*22
ctrnact-06_34-4s2_5c4-8,6,rectangular,pmg,22*
ctrnact-06_34-4s2_5c_6f_6i2-1,6,rectangular,cmm,2*22
ctrnact-06_34-4s2_5c_6i3-1,6,rhombic,cmm,2*22
ctrnact-06_34-4s3_5c2_6f-1,6,rhombic,cmm,2*22
ctrnact-06_34-4s3_5c2_6i-10,6,rectangular,pmg,22*
ctrnact-06_34-4s3_5c2_6i-4,6,rectangular,cmm,2*22
ctrnact-06_34-4s3_5c2_6i-5,6,rectangular,cmm,2*22
ctrnact-06_34-4s3_5c3-1,6,rhombic,cmm,2*22
ctrnact-06_34-4s3_5c3-2,6,rhombic,cmm,2*22
ctrnact-06_34-4s3_5c3-7,6,rhombic,cmm,2*22
ctrnact-06_34-4s3_5c_6f_6i-1,6,rectangular,cmm,2*22
ctrnact-06_34-4s3_5c_6i2-1,6,rhombic,cmm,2*22
ctrnact-06_34-4s4_5c2-5,6,rectangular,cmm,2*22
ctrnact-06_34-4s4_5c2-6,6,rectangular,cmm,2*22
ctrnact-06_34-4s4_5c_6f-1,6,rectangular,cmm,2*22
ctrnact-06_34-4s4_5c_6i-1,6,rhombic,cmm,2*22
ctrnact-06_34-4s5_5c-1,6,rhombic,cmm,2*22
ctrnact-06_34-4s_4u_5c_5d2_5f-1,6,square,p4g,4*2
ctrnact-06_34-4s_5c2_6f2_6i-1,6,rectangular,cmm,2*22
ctrnact-06_34-4s_5c2_6f_6i2-1,6,rhombic,cmm,2*22
ctrnact-06_34-4s_5c2_6f_6i2-2,6,rhombic,cmm,2*22
ctrnact-06_34-4s_5c2_6f_6i2-3,6,rhombic,cmm,2*22
ctrnact-06_34-4s_5c2_6i3-2,6,rectangular,cmm,2*22
ctrnact-06_34-4s_5c2_6i3-3,6,rectangular,pmg,22*
ctrnact-06_34-4s_5c2_6i3-4,6,rectangular,pmg,22*
ctrnact-06_34-4s_5c3_6f_6i-1,6,rectangular,cmm,2*22
ctrnact-06_34-4s_5c3_6f_6i-2,6,rectangular,cmm,2*22
ctrnact-06_34-4s_5c3_6f_6i-4,6,rectangular,cmm,2*22
ctrnact-06_34-4s_5c3_6f_6i-5,6,rectangular,cmm,2*22
ctrnact-06_34-4s_5c3_6i2-1,6,rhombic,cmm,2*22
ctrnact-06_34-4s_5c3_6i2-2,6,rhombic,cmm,2*22
ctrnact-06_34-4s_5c3_6i2-3,6,rhombic,cmm,2*22
ctrnact-06_34-4s_5c3_6i2-4,6,rhombic,cmm,2*22
ctrnact-06_34-4s_5c3_6i2-6,6,rhombic,cmm,2*22
ctrnact-06_34-4s_5c3_6i2-7,6,rhombic,cmm,2*22
ctrnact-06_34-4s_5c4_6f-1,6,rhombic,cmm,2*22
ctrnact-06_34-4s_5c4_6f-3,6,rhombic,cmm,2*22
ctrnact-06_34-4s_5c4_6i-1,6,rhombic,cm,*×
ctrnact-06_34-4s_5c4_6i-10,6,rectangular,cmm,2*22
ctrnact-06_34-4s_5c4_6i-3,6,rectangular,cmm,2*22
ctrnact-06_34-4s_5c4_6i-4,6,rectangular,cmm,2*22
ctrnact-06_34-4s_5c4_6i-5,6,rectangular,pmg,22*
ctrnact-06_34-4s_5c4_6i-6,6,rectangular,pmg,22*
ctrnact-06_34-4s_5c4_6i-9,6,rectangular,pmg,22*
ctrnact-06_34-4s_5c5-1,6,rhombic,cmm,2*22
ctrnact-06_34-4s_5c5-2,6,rhombic,cmm,2*22
ctrnact-06_34-4s_5c5-5,6,rhombic,cmm,2*22
ctrnact-06_34-4s_5c_6f_6i3-1,6,rectangular,cmm,2*22
ctrnact-06_34-4s_5c_6i4-1,6,rhombic,cmm,2*22
ctrnact-06_34-4u_5d2_5e_6h_6i-1,6,square,p4g,4*2
ctrnact-06_34-4u_5d3_5f2-9,6,oblique,p2,2222
ctrnact-06_34-4u_5d3_5f_6j-1,6,rectangular,pgg,22×
ctrnact-06_34-5c2_5e2_5f_6i-1,6,hexagonal,p3m1,*333
ctrnact-06_34-5c2_5e2_6a_6h-1,6,hexagonal,p6m,*632
ctrnact-06_34-5c2_6f2_6i2-1,6,rectangular,cmm,2*22
ctrnact-06_34-5c2_6f_6i3-1,6,rhombic,cmm,2*22
ctrnact-06_34-5c2_6f_6i3-2,6,rhombic,cmm,2*22
ctrnact-06_34-5c2_6f_6i3-3,6,rhombic,cmm,2*22
ctrnact-06_34-5c2_6f_6i3-4,6,rhombic,cmm,2*22
ctrnact-06_34-5c2_6i4-2,6,rectangular,pmg,22*
ctrnact-06_34-5c2_6i4-3,6,rectangular,pmg,22*
ctrnact-06_34-5c3_6f_6i2-1,6,rectangular,cmm,2*22
ctrnact-06_34-5c3_6f_6i2-3,6,rectangular,cmm,2*22
ctrnact-06_34-5c3_6f_6i2-4,6,rectangular,cmm,2*22
ctrnact-06_34-5c3_6i3-1,6,rhombic,cmm,2*22
ctrnact-06_34-5c3_6i3-2,6,rhombic,cmm,2*22
ctrnact-06_34-5c3_6i3-5,6,rhombic,cmm,2*22
ctrnact-06_34-5c4_6f_6i-1,6,rhombic,cmm,2*22
ctrnact-06_34-5c4_6f_6i-2,6,rhombic,cmm,2*22
ctrnact-06_34-5c4_6f_6i-4,6,rhombic,cmm,2*22
ctrnact-06_34-5c4_6i2-4,6,rectangular,pmg,22*
ctrnact-06_34-5c4_6i2-5,6,rectangular,pmg,22*
ctrnact-06_34-5c4_6i2-7,6,rectangular,cmm,2*22
ctrnact-06_34-5c5_6f-1,6,rectangular,cmm,2*22
ctrnact-06_34-5c5_6i-1,6,rhombic,cmm,2*22
ctrnact-06_34-5c5_6i-2,6,rhombic,cmm,2*22
ctrnact-06_34-5c5_6i-3,6,rhombic,cmm,2*22
ctrnact-06_34-5c_5d2_5f2_6i-1,6,rhombic,cmm,2*22
ctrnact-06_34-5c_5d_5e_5f_6h2-1,6,rhombic,cmm,2*22
ctrnact-06_34-5c_5e2_5f2_6f-1,6,square,cmm,2*22
ctrnact-06_34-5c_5e3_5f_6h-1,6,rectangular,cmm,2*22
ctrnact-06_34-5c_5e_5f2_6a_6d-1,6,hexagonal,p6m,*632
ctrnact-06_34-5c_5e_5f3_6f-1,6,rhombic,cmm,2*22
ctrnact-06_34-5c_6f_6i4-1,6,rectangular,cmm,2*22
ctrnact-06_34-5c_6i5-1,6,rhombic,cmm,2*22
ctrnact-06_34-5d2_5e2_6h_6i-1,6,rhombic,cmm,2*22
ctrnact-06_34-5d2_5e_6a_6i2-1,6,hexagonal,p6m,*632
ctrnact-06_34-5d2_5f4-1,6,rectangular,pg,××
ctrnact-06_34-5d2_5f4-11,6,oblique,p2,2222
ctrnact-06_34-5d2_5f4-14,6,rectangular,pgg,22×
ctrnact-06_34-5d3_5f2_6j-1,6,oblique,p2,2222
ctrnact-06_34-5d3_5f3-1,6,rectangular,pgg,22×
ctrnact-06_34-5d4_5f2-21,6,oblique,p2,2222
ctrnact-06_34-5d4_5f2-9,6,oblique,p2,2222
ctrnact-06_34-5d5_5f-1,6,rectangular,pgg,22×
ctrnact-06_34-5d_5e2_5f2_6f-1,6,rhombic,cmm,2*22
ctrnact-06_34-5d_5e_5f_6a_6i2-1,6,hexagonal,p6m,*632
ctrnact-06_34-5d_5e_6a_6h2_6i-1,6,hexagonal,p6m,*632
ctrnact-06_34-5d_5f5-1,6,rectangular,pgg,22×
ctrnact-06_34-5e3_5f2_6f-1,6,rhombic,cmm,2*22
ctrnact-06_346-3f2_4e_4k_4l_5c-1,6,hexagonal,p6m,*632
ctrnact-06_346-3f_3g2_4e_4k_5c-1,6,rectangular,pmm,*2222
ctrnact-06_346-3f_4d_4k2_4u_5e-1,6,hexagonal,p6m,*632
ctrnact-06_346-3f_4d_4k2_5e2-1,6,hexagonal,p6m,*632
ctrnact-06_346-3f_4d_4k_4s_5c_5e-1,6,hexagonal,p6m,*632
ctrnact-06_346-3f_4e_4k2_4l_5f-1,6,rhombic,cmm,2*22
ctrnact-06_346-3f_4e_4k_4p_4s_5c-1,6,rectangular,pmm,*2222
